"loja_id","regiao","tipo_loja","porte","area_m2","num_funcionarios","fluxo_clientes_mensal","ticket_medio","gasto_marketing","receita_mensal","taxa_conversao","teve_reclamacao_grave","num_reclamacoes_mes","participou_campanha","receita_pre_campanha","receita_pos_campanha","participou_teste_fidelidade","grupo_teste_fidelidade","vendas_incrementais_fidelidade"
"LJ1000","Sul","Rua","Pequena",78.4,6,2118,53.03,1039.63,500,0.1503,0,2,0,NA,NA,1,"Tratamento",-66.51
"LJ1001","Norte","Shopping","Pequena",109.4,5,2590,42.2,1394.53,3847.09,0.1597,0,2,1,3847.09,4385.46,0,NA,NA
"LJ1002","Leste","Rua","Pequena",73.5,4,2272,56.03,1217.66,2245.6,0.1658,0,0,0,NA,NA,0,NA,NA
"LJ1003","Leste","Rua","Pequena",83.5,4,1665,47.38,3036.19,3327.81,0.1379,0,1,1,3327.81,3317.18,0,NA,NA
"LJ1004","Sul","Rua","Pequena",84.6,3,2103,43.97,669.09,2047.19,0.1175,0,1,0,NA,NA,0,NA,NA
"LJ1005","Sul","Shopping","Media",208.3,11,6752,67.68,2428.02,11601.34,0.2684,0,2,0,NA,NA,0,NA,NA
"LJ1006","Norte","Quiosque","Media",141.9,14,3757,71.84,4972.02,6877.83,0.2028,0,0,0,NA,NA,0,NA,NA
"LJ1007","Norte","Shopping","Pequena",100.3,3,2633,52.9,1201.79,3939,0.198,0,0,0,NA,NA,0,NA,NA
"LJ1008","Leste","Rua","Pequena",76.9,4,2017,47.75,1463.45,5955.46,0.1626,0,1,0,NA,NA,0,NA,NA
"LJ1009","Leste","Shopping","Grande",505.9,29,21569,87.79,13869.36,32738.73,0.3046,0,0,0,NA,NA,0,NA,NA
"LJ1010","Sul","Quiosque","Grande",435,32,8286,87.92,10452.59,13967.18,0.2842,0,0,1,13967.18,14832.85,0,NA,NA
"LJ1011","Sul","Rua","Media",239.8,11,5770,61.1,5885.94,4705.79,0.2556,0,1,0,NA,NA,0,NA,NA
"LJ1012","Oeste","Shopping","Media",249.6,13,6853,66.31,3827.19,5235.58,0.26,0,3,0,NA,NA,1,"Tratamento",1213.52
"LJ1013","Leste","Shopping","Pequena",102.1,3,2254,40.27,1016.79,4131.65,0.1655,0,0,0,NA,NA,1,"Tratamento",835.61
"LJ1014","Leste","Shopping","Pequena",66,4,2537,47.32,1937.65,4247.75,0.2072,0,1,0,NA,NA,0,NA,NA
"LJ1015","Sul","Rua","Pequena",83.3,5,2321,44.82,707.09,4149.51,0.1247,0,2,0,NA,NA,0,NA,NA
"LJ1016","Oeste","Quiosque","Media",211.7,8,3736,67.32,3849.35,7016.18,0.1857,0,0,0,NA,NA,0,NA,NA
"LJ1017","Leste","Rua","Pequena",73.8,2,2162,34.07,502.48,1743.82,0.1769,0,1,0,NA,NA,0,NA,NA
"LJ1018","Oeste","Rua","Media",186.6,8,6530,73.83,3265.04,6817.95,0.2505,0,1,1,6817.95,7808.67,0,NA,NA
"LJ1019","Norte","Quiosque","Pequena",88.6,4,1633,45.36,944.8,500,0.1269,0,1,0,NA,NA,1,"Tratamento",406.13
"LJ1020","Central","Rua","Media",234.3,9,5583,52.5,5146.64,5498.9,0.2566,0,0,0,NA,NA,0,NA,NA
"LJ1021","Leste","Rua","Grande",593.8,28,16649,96.35,13138.53,29946.9,0.3364,0,2,0,NA,NA,1,"Tratamento",627.84
"LJ1022","Central","Quiosque","Media",145.9,10,4194,63.45,2846.36,4833.66,0.1832,1,2,0,NA,NA,1,"Controle",99.08
"LJ1023","Norte","Rua","Pequena",109.6,2,2584,47.26,1521.21,2849.89,0.1725,0,0,0,NA,NA,0,NA,NA
"LJ1024","Oeste","Shopping","Pequena",70.9,2,1756,38.09,583.38,2989.89,0.1228,0,2,0,NA,NA,1,"Controle",52.31
"LJ1025","Sul","Quiosque","Media",259.2,8,3614,64.48,3865.52,5716.47,0.1867,0,3,0,NA,NA,0,NA,NA
"LJ1026","Oeste","Quiosque","Media",225.4,9,5010,62.84,2589.11,8122.8,0.2317,0,0,0,NA,NA,0,NA,NA
"LJ1027","Sul","Rua","Pequena",87.8,4,2442,27.66,1154.75,4688.5,0.1258,0,1,0,NA,NA,0,NA,NA
"LJ1028","Oeste","Shopping","Grande",494.1,18,18293,104.95,8858.58,34045.87,0.3457,1,1,0,NA,NA,0,NA,NA
"LJ1029","Norte","Shopping","Pequena",98.7,6,2804,40.73,2201.36,4774.77,0.1577,0,0,1,4774.77,4869.21,0,NA,NA
"LJ1030","Leste","Shopping","Pequena",70.1,1,2672,43.57,972.52,500,0.1974,0,2,0,NA,NA,0,NA,NA
"LJ1031","Central","Rua","Pequena",91,4,1841,31.21,891.1,1022.2,0.1323,0,0,0,NA,NA,0,NA,NA
"LJ1032","Leste","Shopping","Grande",390.2,20,16813,101.82,43730.81,40868.7,0.3375,0,1,0,NA,NA,1,"Tratamento",211.08
"LJ1033","Central","Rua","Pequena",67,5,2910,38.36,1434.11,3073.94,0.2002,0,2,0,NA,NA,0,NA,NA
"LJ1034","Sul","Shopping","Media",239.2,12,5935,77.75,2317.63,10911.19,0.2732,0,0,0,NA,NA,0,NA,NA
"LJ1035","Oeste","Rua","Grande",499.2,29,14163,104.91,16959.92,31174.74,0.3351,1,3,0,NA,NA,1,"Tratamento",456.55
"LJ1036","Oeste","Rua","Pequena",76.4,4,1833,55.42,778.46,5615.84,0.1196,0,1,1,5615.84,5742.06,0,NA,NA
"LJ1037","Sul","Rua","Media",215.7,16,7153,53.52,4001.65,8348.4,0.2928,0,0,0,NA,NA,0,NA,NA
"LJ1038","Sul","Shopping","Media",226.6,9,7750,71.78,6051.13,12028.57,0.2776,0,4,0,NA,NA,0,NA,NA
"LJ1039","Central","Shopping","Media",250.7,12,7657,72.9,3115.71,9672.79,0.2912,0,2,0,NA,NA,1,"Controle",-575.05
"LJ1040","Leste","Shopping","Pequena",53,4,2888,69.61,2043.75,3100.29,0.1853,0,1,0,NA,NA,0,NA,NA
"LJ1041","Central","Rua","Media",227.7,16,6495,46.98,4599.74,8667.37,0.2884,0,1,0,NA,NA,0,NA,NA
"LJ1042","Central","Rua","Grande",384.6,24,13450,58.68,6023.27,15347.21,0.3276,0,1,0,NA,NA,0,NA,NA
"LJ1043","Oeste","Quiosque","Media",268.2,15,4305,76.3,3258.38,10691.81,0.2375,0,1,1,10691.81,11240.54,0,NA,NA
"LJ1044","Central","Rua","Media",250.1,11,6208,57.2,4265.18,11735.09,0.2824,0,1,0,NA,NA,0,NA,NA
"LJ1045","Sul","Shopping","Pequena",75.3,4,2322,27.86,1349.69,1856.16,0.1598,0,0,0,NA,NA,0,NA,NA
"LJ1046","Leste","Rua","Media",261,15,7326,52.25,3892.43,7973.92,0.2415,0,1,0,NA,NA,0,NA,NA
"LJ1047","Leste","Shopping","Pequena",72.8,6,3051,46.37,1715.73,1325.08,0.2141,0,1,0,NA,NA,1,"Tratamento",344.3
"LJ1048","Sul","Shopping","Pequena",46.4,3,2564,51.58,1109.61,1341,0.1571,0,2,0,NA,NA,0,NA,NA
"LJ1049","Central","Shopping","Pequena",58.3,3,2435,54.52,1187.78,3949.28,0.1392,0,1,0,NA,NA,1,"Tratamento",48.34
"LJ1050","Oeste","Rua","Pequena",78.6,3,2784,36.59,1463.58,3734.96,0.159,0,1,0,NA,NA,0,NA,NA
"LJ1051","Oeste","Shopping","Pequena",66.1,4,2894,66.57,728.35,4963.96,0.1955,0,1,0,NA,NA,1,"Tratamento",678.33
"LJ1052","Oeste","Shopping","Grande",494.3,25,14474,96.61,13260.06,26704.73,0.3383,0,3,0,NA,NA,0,NA,NA
"LJ1053","Sul","Quiosque","Media",281.8,11,7485,56.37,2020.91,8227.65,0.2653,0,1,0,NA,NA,0,NA,NA
"LJ1054","Central","Rua","Pequena",75.2,5,2088,38.71,2207.7,1752.22,0.1332,0,0,0,NA,NA,0,NA,NA
"LJ1055","Oeste","Quiosque","Pequena",80.8,4,1794,50.9,1317.1,4469.77,0.1246,0,0,0,NA,NA,0,NA,NA
"LJ1056","Central","Rua","Media",253,12,8610,77.77,2915.72,12904.32,0.2808,0,0,0,NA,NA,0,NA,NA
"LJ1057","Sul","Shopping","Media",284.3,8,6962,44.07,5737.53,6561.71,0.2758,0,3,0,NA,NA,0,NA,NA
"LJ1058","Central","Quiosque","Media",133.3,8,5978,63.77,2584.66,7922.42,0.2785,1,2,0,NA,NA,1,"Tratamento",828.26
"LJ1059","Norte","Quiosque","Pequena",92.5,3,1845,50.94,1793.91,1468.26,0.1581,0,0,0,NA,NA,0,NA,NA
"LJ1060","Norte","Quiosque","Pequena",68.4,5,2059,40.99,1325.43,4499.17,0.1463,0,5,0,NA,NA,0,NA,NA
"LJ1061","Oeste","Rua","Media",219.2,12,6401,65.31,6968.69,11204.64,0.2599,0,0,1,11204.64,12386.45,0,NA,NA
"LJ1062","Leste","Shopping","Media",149.4,17,8278,60.87,3291.41,6254.61,0.3095,0,2,0,NA,NA,1,"Tratamento",52.41
"LJ1063","Central","Shopping","Media",196,12,6909,72.94,4907.19,11239.04,0.2774,0,1,0,NA,NA,1,"Controle",149.19
"LJ1064","Leste","Rua","Pequena",98.7,4,1975,30.41,944.01,6804.6,0.1727,0,0,0,NA,NA,0,NA,NA
"LJ1065","Norte","Quiosque","Grande",523.6,23,10680,95.65,7376.41,21311.47,0.2865,0,0,0,NA,NA,1,"Controle",-120.94
"LJ1066","Sul","Quiosque","Pequena",64.6,3,1586,52.33,2142.17,500,0.1273,0,4,1,500,1369.14,0,NA,NA
"LJ1067","Leste","Rua","Media",226.1,12,7600,62.63,3924.57,7836.5,0.3026,0,1,0,NA,NA,0,NA,NA
"LJ1068","Sul","Rua","Grande",457,28,14744,85.19,8113.05,22372.75,0.3225,0,1,0,NA,NA,0,NA,NA
"LJ1069","Leste","Shopping","Media",162.1,13,7979,69.91,5163.75,11328.39,0.3008,0,2,0,NA,NA,0,NA,NA
"LJ1070","Central","Shopping","Pequena",69.4,4,2235,55.58,1331.61,3537.56,0.1469,0,0,0,NA,NA,1,"Tratamento",240.44
"LJ1071","Norte","Shopping","Grande",561.3,31,16967,72.82,9718.39,22688.98,0.3504,0,3,0,NA,NA,1,"Tratamento",-40.34
"LJ1072","Oeste","Quiosque","Media",202.7,14,5941,55.36,2807.22,9218.33,0.2611,0,1,0,NA,NA,0,NA,NA
"LJ1073","Oeste","Quiosque","Media",178.9,13,3988,70.04,5777.64,6079.69,0.2245,0,0,0,NA,NA,0,NA,NA
"LJ1074","Norte","Rua","Pequena",90.1,5,1665,54.36,8610.85,4522.14,0.1131,0,1,0,NA,NA,0,NA,NA
"LJ1075","Norte","Quiosque","Grande",476.2,29,12794,94.63,9886.59,26339.91,0.3527,0,1,0,NA,NA,1,"Controle",209.3
"LJ1076","Leste","Quiosque","Pequena",68.1,3,917,60.02,754.17,500,0.1002,0,2,0,NA,NA,0,NA,NA
"LJ1077","Sul","Shopping","Pequena",82,1,2247,55.45,1616.47,4474.48,0.1959,0,0,0,NA,NA,0,NA,NA
"LJ1078","Leste","Rua","Pequena",36.8,5,2297,40.76,2468.35,566.89,0.1466,0,1,0,NA,NA,0,NA,NA
"LJ1079","Leste","Shopping","Pequena",89.9,6,2075,46.75,1327.54,2966.49,0.1483,0,0,0,NA,NA,0,NA,NA
"LJ1080","Oeste","Shopping","Pequena",66.3,4,1642,39.15,1672.8,2809.87,0.1588,1,0,0,NA,NA,1,"Controle",481.17
"LJ1081","Oeste","Rua","Pequena",91.1,6,1801,52.11,1131.81,650.95,0.1442,0,3,0,NA,NA,0,NA,NA
"LJ1082","Norte","Shopping","Grande",581.5,20,15674,111.19,9284.87,28599.87,0.3472,0,1,0,NA,NA,0,NA,NA
"LJ1083","Oeste","Shopping","Pequena",89.3,2,2739,58.02,1275.35,2052.25,0.1818,0,1,0,NA,NA,0,NA,NA
"LJ1084","Sul","Quiosque","Media",218.7,11,4814,70.78,4683.73,4415.8,0.2116,0,2,0,NA,NA,0,NA,NA
"LJ1085","Oeste","Shopping","Media",169.1,12,7522,68.09,6815.69,7982.37,0.2759,0,1,0,NA,NA,1,"Controle",274.85
"LJ1086","Oeste","Shopping","Grande",387.5,30,13769,115.73,13192.17,31840.29,0.3378,0,0,0,NA,NA,0,NA,NA
"LJ1087","Oeste","Quiosque","Media",215.6,9,5394,71.2,4041.75,8172.21,0.2348,0,2,0,NA,NA,0,NA,NA
"LJ1088","Oeste","Shopping","Pequena",62.6,7,3046,46.36,1212.02,2928.1,0.1831,0,3,0,NA,NA,0,NA,NA
"LJ1089","Central","Shopping","Pequena",73.3,3,2283,29.44,1806.52,975.82,0.1709,0,2,0,NA,NA,1,"Controle",144.21
"LJ1090","Norte","Shopping","Media",176.7,9,7215,84.42,4541.93,11298.45,0.2731,0,2,0,NA,NA,0,NA,NA
"LJ1091","Sul","Shopping","Media",276.4,13,8333,54.99,2891.34,8987.07,0.2986,0,2,0,NA,NA,0,NA,NA
"LJ1092","Oeste","Shopping","Pequena",71.6,4,2494,43.63,1678.61,1172.9,0.152,0,0,0,NA,NA,0,NA,NA
"LJ1093","Leste","Shopping","Media",227.1,5,7463,61.7,2681.06,7302.58,0.2371,0,1,0,NA,NA,0,NA,NA
"LJ1094","Leste","Shopping","Media",226.1,12,9136,45.03,2295.62,9673.03,0.3163,0,1,0,NA,NA,0,NA,NA
"LJ1095","Sul","Rua","Pequena",81.9,4,1896,48.95,1382.65,4657.02,0.1359,1,2,0,NA,NA,1,"Controle",179.51
"LJ1096","Central","Shopping","Pequena",63.6,4,3190,68.8,4370.02,3582.81,0.1804,0,2,1,3582.81,3719.55,0,NA,NA
"LJ1097","Leste","Shopping","Pequena",82.6,4,2384,52.58,1761.29,1704.76,0.1595,0,1,1,1704.76,2453.27,0,NA,NA
"LJ1098","Sul","Shopping","Media",242.6,12,8688,63.06,2586.73,8285.85,0.315,0,3,0,NA,NA,0,NA,NA
"LJ1099","Central","Shopping","Media",188.1,11,7660,72.88,15998.8,13933.13,0.2993,0,2,0,NA,NA,0,NA,NA
"LJ1100","Norte","Shopping","Media",315.4,10,8197,53.21,4848.85,8143.15,0.2729,0,1,0,NA,NA,0,NA,NA
"LJ1101","Oeste","Shopping","Pequena",76.5,5,2575,50.7,941.71,2640.96,0.1876,0,3,0,NA,NA,0,NA,NA
"LJ1102","Central","Shopping","Media",207.2,18,6636,66.1,4688.21,7818.04,0.236,0,1,0,NA,NA,0,NA,NA
"LJ1103","Leste","Shopping","Grande",433.7,27,18103,88.99,11619.33,26068.89,0.3408,0,2,0,NA,NA,0,NA,NA
"LJ1104","Leste","Rua","Pequena",99.8,5,1865,52.62,1136.11,500,0.1192,0,1,0,NA,NA,0,NA,NA
"LJ1105","Oeste","Shopping","Pequena",120.2,4,2166,38.76,814.5,2732.91,0.1608,0,1,0,NA,NA,1,"Tratamento",305.98
"LJ1106","Sul","Shopping","Pequena",70.2,6,2197,64.1,2191.9,2465.51,0.1706,0,3,0,NA,NA,1,"Tratamento",301.53
"LJ1107","Sul","Rua","Pequena",68.1,4,2258,33.04,730.48,2982.14,0.1556,0,0,0,NA,NA,0,NA,NA
"LJ1108","Oeste","Rua","Media",202.2,10,4314,57.44,3295.71,6205.82,0.2262,0,2,0,NA,NA,0,NA,NA
"LJ1109","Sul","Quiosque","Pequena",59.7,4,1924,54.66,778.94,2041.49,0.1409,0,0,0,NA,NA,1,"Tratamento",856.87
"LJ1110","Leste","Shopping","Pequena",104.3,5,2058,41.51,1298.42,1648.49,0.1578,0,0,0,NA,NA,1,"Tratamento",8.95
"LJ1111","Norte","Rua","Media",193.9,11,6446,63.6,3066.86,8787.16,0.2362,0,1,0,NA,NA,0,NA,NA
"LJ1112","Leste","Quiosque","Grande",391,33,16319,120.76,11701.08,34687.37,0.3231,0,1,0,NA,NA,1,"Tratamento",446.78
"LJ1113","Central","Shopping","Pequena",60.9,2,2343,53.35,1300.21,2493.83,0.1052,0,0,0,NA,NA,0,NA,NA
"LJ1114","Norte","Rua","Grande",457.3,33,14706,113.04,12168.37,33168.84,0.3351,0,1,0,NA,NA,0,NA,NA
"LJ1115","Central","Shopping","Media",169.3,15,6609,48.36,6138.93,6317.21,0.3071,0,3,0,NA,NA,0,NA,NA
"LJ1116","Leste","Rua","Media",230.2,12,7081,62.21,7475.34,10764.94,0.2714,0,1,0,NA,NA,0,NA,NA
"LJ1117","Sul","Rua","Media",192.3,12,7080,60.13,2405.54,8918.69,0.242,0,5,0,NA,NA,1,"Controle",-443.27
"LJ1118","Leste","Shopping","Media",253.5,17,8213,46.51,4501.94,8197.26,0.3029,0,1,1,8197.26,8315.23,0,NA,NA
"LJ1119","Norte","Rua","Grande",534.4,35,14277,84.33,8926.97,21375.5,0.3521,0,2,1,21375.5,23273.39,0,NA,NA
"LJ1120","Central","Rua","Pequena",82.8,3,1962,53.47,2894.96,4014.82,0.1295,0,2,0,NA,NA,0,NA,NA
"LJ1121","Leste","Quiosque","Pequena",84.8,5,1690,43.57,1192,4220.53,0.0777,0,2,1,4220.53,4448.27,0,NA,NA
"LJ1122","Central","Rua","Grande",493.3,29,13162,74.56,6683.42,19521.15,0.2997,0,2,1,19521.15,20100.52,0,NA,NA
"LJ1123","Norte","Rua","Media",209.4,11,5844,55.38,6307.38,9938.66,0.236,0,1,0,NA,NA,0,NA,NA
"LJ1124","Leste","Quiosque","Pequena",74,5,878,46.2,1996.31,2686.15,0.1203,0,0,0,NA,NA,0,NA,NA
"LJ1125","Central","Quiosque","Media",230.8,9,3278,72.82,5187.46,6297.91,0.19,0,0,0,NA,NA,0,NA,NA
"LJ1126","Oeste","Shopping","Grande",441.8,28,15553,106.77,15107.89,31432.91,0.3493,0,0,0,NA,NA,0,NA,NA
"LJ1127","Sul","Quiosque","Media",206.8,11,4324,72.1,3497.01,5634.64,0.2073,0,0,0,NA,NA,0,NA,NA
"LJ1128","Leste","Rua","Pequena",73.7,5,1734,31.63,714.55,2083.56,0.1243,0,0,1,2083.56,2577.36,0,NA,NA
"LJ1129","Sul","Quiosque","Media",212.3,12,4023,70.03,5472.75,7609.08,0.2108,0,0,0,NA,NA,0,NA,NA
"LJ1130","Leste","Shopping","Media",175.8,14,7707,79.02,2801.06,12068.11,0.285,0,3,1,12068.11,11736.31,0,NA,NA
"LJ1131","Oeste","Shopping","Media",227.3,15,7537,88.24,7229.9,12776.72,0.3204,0,4,1,12776.72,13343.65,0,NA,NA
"LJ1132","Oeste","Rua","Pequena",90.2,5,3108,55.89,779.56,4291.32,0.155,0,3,0,NA,NA,0,NA,NA
"LJ1133","Sul","Rua","Media",252,16,6824,60.37,3239.46,6471.08,0.2515,0,2,1,6471.08,6399.58,0,NA,NA
"LJ1134","Central","Shopping","Media",158.6,15,7400,71.75,3272.82,9425.32,0.3005,0,2,0,NA,NA,0,NA,NA
"LJ1135","Oeste","Rua","Pequena",66.2,5,2308,41.15,2228.95,1930.32,0.1532,0,2,0,NA,NA,0,NA,NA
"LJ1136","Central","Shopping","Media",266.5,10,6769,63.4,3324.17,6094.83,0.2677,1,0,1,6094.83,6525.74,0,NA,NA
"LJ1137","Leste","Shopping","Media",288.2,10,8225,69.74,5140.05,10627.04,0.2867,0,0,1,10627.04,10553.49,1,"Tratamento",21.98
"LJ1138","Sul","Rua","Media",197.1,13,5673,67.23,4060.51,6137.39,0.2323,0,2,0,NA,NA,1,"Tratamento",562.81
"LJ1139","Leste","Rua","Media",221.3,12,4204,69.63,2190.14,5418.16,0.2581,0,3,0,NA,NA,0,NA,NA
"LJ1140","Sul","Shopping","Media",192.7,13,7083,62.92,4866.76,8230.51,0.2573,0,0,0,NA,NA,0,NA,NA
"LJ1141","Norte","Quiosque","Media",143.9,13,5831,71.94,2947.38,7403.61,0.2376,0,1,0,NA,NA,0,NA,NA
"LJ1142","Leste","Rua","Pequena",88.5,6,1699,46.03,3510.45,2241.54,0.1572,0,0,0,NA,NA,0,NA,NA
"LJ1143","Sul","Shopping","Pequena",66.5,4,2782,47.07,1014.33,4358.69,0.163,0,2,0,NA,NA,0,NA,NA
"LJ1144","Oeste","Shopping","Media",235.9,16,6549,77.41,3210.22,9388.07,0.2594,0,0,0,NA,NA,0,NA,NA
"LJ1145","Norte","Rua","Media",267.4,12,7582,55.87,5300.23,8293.42,0.2829,0,1,0,NA,NA,1,"Tratamento",138.81
"LJ1146","Oeste","Rua","Media",201.4,14,7184,60.53,3595.7,10015.21,0.2739,0,0,0,NA,NA,0,NA,NA
"LJ1147","Norte","Quiosque","Pequena",100.6,4,1517,49.59,1136.59,500,0.1292,0,0,0,NA,NA,0,NA,NA
"LJ1148","Oeste","Shopping","Pequena",72.4,5,3433,45.89,870.71,2399.77,0.1925,0,0,0,NA,NA,0,NA,NA
"LJ1149","Norte","Shopping","Media",279.2,10,8897,71.62,4476.89,9613.05,0.267,0,2,1,9613.05,10230.22,0,NA,NA
"LJ1150","Sul","Quiosque","Pequena",92.5,2,1779,48.93,1031.84,1342.1,0.1021,0,0,0,NA,NA,1,"Tratamento",405.09
"LJ1151","Leste","Rua","Pequena",81.9,3,2152,37.63,999.7,1131.82,0.1905,0,2,0,NA,NA,1,"Tratamento",397.02
"LJ1152","Central","Rua","Pequena",87.2,7,1559,32.55,1219.12,2049.47,0.1384,0,4,0,NA,NA,0,NA,NA
"LJ1153","Leste","Shopping","Grande",477.3,23,18349,122.72,11829.73,39964.86,0.3335,0,0,0,NA,NA,0,NA,NA
"LJ1154","Central","Shopping","Grande",489.4,18,19479,86.59,9244.16,29455.63,0.3622,1,1,0,NA,NA,1,"Controle",-682.77
"LJ1155","Leste","Rua","Media",215.9,10,6373,74.17,3182.86,9185.19,0.2387,0,1,0,NA,NA,1,"Tratamento",81.51
"LJ1156","Oeste","Rua","Media",194.9,9,7127,56.31,3426.46,9480.33,0.2989,1,2,1,9480.33,10673.96,0,NA,NA
"LJ1157","Oeste","Rua","Media",275,13,7447,64.48,3534.7,12798.75,0.286,1,1,1,12798.75,13800.63,0,NA,NA
"LJ1158","Sul","Shopping","Pequena",63.4,4,2810,59.53,642.29,986.23,0.152,0,0,0,NA,NA,1,"Controle",428.17
"LJ1159","Oeste","Rua","Pequena",92.2,4,3060,42.05,1600.38,1898.94,0.1612,0,0,0,NA,NA,0,NA,NA
"LJ1160","Sul","Rua","Pequena",109.7,4,2336,46.69,1206.87,3490.03,0.1674,0,0,1,3490.03,4190.07,0,NA,NA
"LJ1161","Sul","Rua","Media",165.7,11,5547,62.25,2509.2,7556.75,0.2468,0,1,0,NA,NA,0,NA,NA
"LJ1162","Norte","Shopping","Media",182.9,13,8810,67.59,1682.59,10488.52,0.3284,0,0,0,NA,NA,0,NA,NA
"LJ1163","Oeste","Rua","Media",178.9,13,6032,43.44,3695.78,10126.09,0.2928,0,0,0,NA,NA,0,NA,NA
"LJ1164","Norte","Shopping","Grande",480.9,24,16544,78.21,19932.45,26297.97,0.3193,0,1,0,NA,NA,1,"Tratamento",-43.61
"LJ1165","Oeste","Shopping","Media",201.5,16,7064,50.86,3433.34,4656.12,0.2871,1,1,0,NA,NA,1,"Controle",-74.16
"LJ1166","Oeste","Rua","Media",250.2,14,6235,55.72,4225.87,6036.37,0.2481,0,0,0,NA,NA,0,NA,NA
"LJ1167","Oeste","Shopping","Media",261.7,10,9104,64.63,3211.46,11670.88,0.2852,0,2,0,NA,NA,0,NA,NA
"LJ1168","Sul","Shopping","Pequena",105.1,3,2368,41.52,1424.88,1113.08,0.1523,0,2,1,1113.08,740.37,1,"Controle",42
"LJ1169","Norte","Shopping","Pequena",73.4,5,2481,52.7,1085.98,3622.97,0.186,0,2,0,NA,NA,0,NA,NA
"LJ1170","Oeste","Rua","Pequena",78.6,3,2353,50.52,1271.42,3617.17,0.1736,0,0,0,NA,NA,0,NA,NA
"LJ1171","Leste","Quiosque","Media",219.2,8,4416,58.65,3818.65,4085.93,0.2149,0,3,0,NA,NA,0,NA,NA
"LJ1172","Leste","Rua","Media",179.5,7,5660,73.31,3052.96,5238.13,0.242,0,1,0,NA,NA,0,NA,NA
"LJ1173","Sul","Shopping","Grande",399,30,15508,81.94,5887.8,22669.08,0.3828,0,5,0,NA,NA,1,"Controle",-841.5
"LJ1174","Oeste","Shopping","Pequena",61.6,5,2620,54.22,1936.81,2009.94,0.1649,0,2,0,NA,NA,0,NA,NA
"LJ1175","Oeste","Shopping","Pequena",77.1,3,3218,30.78,3055.39,7497.74,0.1732,0,0,0,NA,NA,0,NA,NA
"LJ1176","Central","Rua","Pequena",74.8,6,1747,50.19,1579.06,1921.58,0.1182,0,1,0,NA,NA,0,NA,NA
"LJ1177","Sul","Rua","Pequena",81.5,2,2175,40.37,1030.71,3198.39,0.1416,0,2,0,NA,NA,0,NA,NA
"LJ1178","Leste","Shopping","Grande",464.4,24,19291,90.51,8517.27,32315.27,0.3339,0,1,1,32315.27,34947.98,1,"Tratamento",920.46
"LJ1179","Sul","Quiosque","Pequena",62.2,4,1114,45.22,2040.38,500,0.0962,0,0,0,NA,NA,0,NA,NA
"LJ1180","Sul","Shopping","Pequena",51,4,2490,38.65,1128.74,2123.21,0.1787,0,0,0,NA,NA,1,"Controle",-288.32
"LJ1181","Sul","Shopping","Pequena",63.1,2,2587,44.3,818.72,500,0.1582,0,2,0,NA,NA,0,NA,NA
"LJ1182","Leste","Quiosque","Pequena",90.1,4,2745,56.99,1029.13,3932.01,0.166,0,3,1,3932.01,3553.72,1,"Tratamento",201.21
"LJ1183","Leste","Rua","Pequena",58.1,3,2065,30.57,639.19,2815.25,0.1401,0,0,0,NA,NA,0,NA,NA
"LJ1184","Central","Rua","Pequena",84.4,3,2471,53.62,1171.58,5869.51,0.1477,0,1,0,NA,NA,1,"Tratamento",395.2
"LJ1185","Norte","Quiosque","Pequena",71.4,2,1661,55.65,1341.28,1430.85,0.121,0,2,0,NA,NA,1,"Controle",-254.28
"LJ1186","Sul","Quiosque","Pequena",73.3,4,1058,36.36,1841.88,1058.56,0.0639,0,0,0,NA,NA,0,NA,NA
"LJ1187","Leste","Rua","Grande",515.9,27,16271,99.15,9878.5,30364.34,0.356,0,1,0,NA,NA,1,"Tratamento",185.71
"LJ1188","Leste","Rua","Pequena",72.7,5,2913,45.54,2448.05,4884.31,0.1966,0,2,0,NA,NA,0,NA,NA
"LJ1189","Central","Rua","Grande",518.4,18,17679,98.21,14417.98,34762.29,0.3331,0,1,1,34762.29,37580.4,1,"Tratamento",391.19
"LJ1190","Leste","Shopping","Pequena",100.4,6,1696,43.96,1046.41,8929.2,0.1167,0,1,0,NA,NA,0,NA,NA
"LJ1191","Sul","Quiosque","Pequena",97.6,4,1820,38.47,1010.13,919.56,0.136,0,0,0,NA,NA,0,NA,NA
"LJ1192","Leste","Quiosque","Pequena",65.5,5,852,37.41,1462.08,500,0.0895,0,0,1,500,1081.6,0,NA,NA
"LJ1193","Central","Quiosque","Media",226.7,12,4627,73.15,5038.04,8487.67,0.2457,0,0,0,NA,NA,0,NA,NA
"LJ1194","Central","Shopping","Grande",494,32,15642,92.21,12991.19,26463.69,0.2999,0,0,0,NA,NA,0,NA,NA
"LJ1195","Sul","Quiosque","Media",177,12,5182,64.85,3160.88,6727.55,0.2526,0,2,0,NA,NA,0,NA,NA
"LJ1196","Sul","Shopping","Pequena",74.1,3,2495,33.7,1083.95,4051.57,0.1632,0,1,0,NA,NA,1,"Controle",283.51
"LJ1197","Central","Shopping","Grande",537.9,25,15361,69.16,6180.44,20004.29,0.377,0,3,0,NA,NA,0,NA,NA
"LJ1198","Norte","Quiosque","Media",247.3,8,5501,80.67,2225.87,5658.22,0.2379,0,0,0,NA,NA,0,NA,NA
"LJ1199","Central","Shopping","Pequena",83.3,5,2450,48.33,1994.63,6705.86,0.157,0,2,1,6705.86,7696.32,0,NA,NA
